Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
20,tryna figure out what to do with my <M2> the power stering pump went out and the engine shut down i thought i could get someone to rebuild but know one want to touch it except for <BX> in roanoke who said replace the engine $ 44000 baltimore <BX> had not looked at but said they can re do the gear trani and replace egr and turbo for about $ 20 000 my regular mechanic say to buy a used engine and swap out for about $ 13000 what do you guy think,let s talk diesel in uk eu the d16 ha been making 750bhp and 2620lbs ft for many year we are now waiting for the d16 800,in another word they make junk these day can not wait to get into electric where all that stuff that u mentioned are eliminated,i never do it sir,great video i have been going from shop to shop with injector cup problem just day ago pulled out of the <BX> dealer drove 550miles and my coolant start leaking again pushing it through the injector pressurizing the system had two full engine rebuilds on two separate truck basically every year i need an engine rebuild do you think that the injector cup leak issue could cause a future engine failure because i have to rebuild whole engine after injector cup leak i do not know if it could be connected in anyway but it seems like coolant wash out cylinder oil and engine running dry long enough and after the leak fix that cylinder lock up and drop rod destroying entire engine idk,,i hope trump defunds the epa or fire their as,yup most if not all european truck have that facility of having the engine brake connected to the cruise control you set your maximum safe descent speed and the truck s cruise engine brake will hold it there come hell or high water at least my scania had that facility so long drag downhill were not a problem any more,,do you have any isx cummins in your fleet,,i have been shifting gear for 40 year i am over it,,,hey it been over a year seens you post this video how have you been doing with the truck,yes it come back and very good to save diesel,,yame suscribi asu canal estan muy interesantes sus video en donde esta su taller amigo,thanks man,great video great content
21,that s cheap of buy other truck,i do not know about overload around that size this engine <BX> <M2> is 450 hp so this is relative small engine for that in the other hand you have <BX> d16 this engine can make up 600 hp so it depend of the engine configuration thanks for watching,i have a 16 <BX> with the <M2> engine my question is are truck also known for false code,thank you so much your video i watching from oman,good morning i have a question what tool exactly do i need to remove an alternator from a 2006 <BX> vnl with the engine d12 thank you in advance,,egr is probably the worst invention to be put on a diesel engine catastrophic engine failure due to water leaking into the cylinder particularly on m a n,sean james glad to hear that from someone that ha alotta seat time in a large car i have a 1996 w900l 3406e and she s my girl do not get me wrong but i really like that <BX> 780 plenty room for a 6 3 fella like myself and that comfortable ride with a real nice turning radius plenty storage in the sleeper and big refrigerator maaan that is a house on wheel been looking at them with the isx and a 13spd too bad some sapp convenience them to stop making that big 880 the new 860 with the globetrotter package make me drool lol wow what a gorgeous truck and a gorgeous price tag too phew but she suuuure is purty take care in those mountain there fella and i appreciate your input,,i do just one now but bought a pair a few year back,,lol wow a school trucker not said this manuel must be really overrated,,,why do not you just go buy a brand new crate <BX> engine,it wa first used in 1940s by napier and roll amp royce it is very old technology,,hola jose much sima gracias por tu comentario y por tu apoyo yo no tengo taller ando en eso quiero agarrar uno yo le avisare cuando agarre uno gracias viejon cuidese,let s talk diesel thank you for the reply if you do not mind to ask you in what city you are in i live in dallas tx,
22,hey jay i added your question to our upcoming q amp a episode you are too far from our shop for u to help if the truck will not run but you can reach out to the shop if you have specific question,thank you sir for sharing,yes if the software is in need of update usually they are inactive,thank you,cardinal truck service ok thank you,,junk,sean james power is a matter of engine setting always ha been <BX> make heavy haul speced truck that would blow your mind with the power they have,,video n y c a anh h m n o em r nh th em xem nha anh i,,allison desde murcia espa a un fuerte abrazo por representar al mejor cami n que se pasea por toda la ruta del mundo entero soy transportista aut nomo espa ol y esa joya no tiene rival alguno yo conduzco un renault magnum 480 dxi 12litros mec nica <BX> pero cuando cambie serum <BX> e el sue o de mi vida bueno espero que alg n d a se haga realidad y sin ma que decir se despide vuestro amigo antonio faura,,,i thought you get a warranty with <BX> for free if they do the work like a new truck did you look at <BX> usa,that s a neat little thing,,me gustan sus video son bien educativos yo tengo do preguntas 1 en su opini n cu l e mejor motor un <BX> <M2> o un cumin x15 pienso comprar un <BX> el pr ximo a o pero quise ver cu l de esos motores molestan menos en un cami n <BX> tambi n no se que tan buenas son la transmisiones autom tica ishift de <BX> y la segunda pregunta e saber en donde est el taller donde usted trabaja usted e un muy buen mec nico y ser a bueno llevarle mi cami n a usted para reparaciones gracias por sus video,thanks for your support to the channel i do not own a repair shop but if i could open one in the future i will make the announcement here in my channel keep learning about your truck always,
23,good job guy yes d 13b egr give little bit more hassle than <M2>a or c due to lack of cooling in cab and engine compartment design in nz we had these issue 6 year ago now all new fh 2 face lift and fh4 fm4 doe not give much trouble because superseded part and well maintained specially injector sleeve issue we re torque injector clamp bolt every toptune with special tool which supplied from <BX> only few issue we face are ex mani gasket leak top timing plate bolt loose and oil leak and e malfunction fault on the display due to ex back pressure sensor plug and ram leak also ex valve damage now and then happens but <BX> introduced new ex valve they recon sulfuric acid in fuel damage the exhaust valve to get corrosion buildup and brake due to uneven valve seat,what is the cost of this <BX> diesel engine into indian money please tell beautiful explaination about <BX> diesel engine really i like it very much we use only <BX> engine oil and <BX> greece for our own vehicle rearly i feel proud to be an <BX> customer world number one high quality perfomance <BX> diesel engine,hard to start sometime,excelente muito agradecido,basic hand tool 1 2 ratchet and some socket do not know exact size it right on top so should be pretty easy,,buy a dd 16 or cummins,<BX> engine not god,,andy minh nguyen ok,,love the i shift getting a 2019 in about 8 week,,,there are company out there that sell completely overhauled dd 60 12 7 for around 20k and have financing another 10k will get you a rebuilt transmission should have done a swap if possible but you are gon na get that money back do not worry,i see some extremely expensive repair,,gracias hombre lo mejor espectacular sin intrigas ni nada lo m ximo,very good can you make the same for cummins isx,
24,they fixed the bullgear issue after 2013 engine i have 965k just put a new head valve broke and damaged the turbo cost me 15k with labor ishift is ok but i still would go with 10 speed eaton no body will work on ishift but dealer and expensive a hack i got reman ishift 200k ago and new tecu with labor cost me around 15k next truck will be anything with detroit series 60 sick of this new tech crap stay away from ishift just buy manual not bcs it a bad trans but when it break it will cost a lot of money,roughly from $ 3 500 up to $ 20 000 u dollar might be better if you use that money for a down payment in a new truck this is my personal opinion thanks for watching and for the support to the channel,hey my <BX> <M2> rpm go way above 1500 at 70 75mph is that normal,thank you,good job very helpful thank you,,captain win fak you zombie go buy one stupid jb hunt driver,nice,,l n chu ng r i em i,,am rican power nice truck,,,you got ripped off big time,yeah there s actually nothing terribly complicated going on here expensive repair is just a go to for armchair engineer,,gracias por compartir con nosotros buen video cuando puedas hablar de injectores ser a bueno,i will try to do it once i have an old new harness in my hand thanks for the support and watching,
25,not sure what year they started putting the new double idler gear bull gear the updated one ha some mark on it which you can tell apart what still fails is the idler gear that drive the tandem pump valve still break off and cause damage lucky yours did not damage the liner or piston,do not waist your money <BX> engine are good engine but mucho money to fix it jus get another engine from 8500 to 13500 and get back to the road by the way i have a 2010 <BX> <M2> 678 000 mile who is interested let me know i am in san antonio tx it s 500 dollar for shiping,yes every <BX> rpm go to 1500 at 70 75,terima kasih tuan atas ilmu ini,what is the measurement in mm of entry and exit,,captain win a couple 2006 and 2008 and 09 the 06 <BX> wa ok but no power all plastic the issue i have is 08 and 09 u name it injector turbo dpf and all i do not even wan na go thro it so yes me and my friend are european so we liked <BX> in the beguining now different story first choice glider cat or red top 14 western or pete,if we built these engine with 30percent kevlar we can cut the weight by about 400 pound and increase the torque to 5000 foot pound this will accelerate to keep with traffic,,man it s crazy everything but the bull gear ha been changed on my truck,,rember that gear do not wann forget,,,run it dude you have a brand new engine new life,you might think so but history prof otherwise my dad worked on another turbocompounded engine the wright r 3350 and the turbocompounding system wa extremely reliable all it had to do wa spin the unreliability stemmed from the reciprocating part of the engine the valve would would break escape the piston through the exhaust hit the turbocompounders and break them,,sale gracias daniel cu date saludos,very informative,
26,thinking about buying a <BX> with a <M2> automatic it ha a million mile what s your advice i will test drive it soon he want $ 15 000,i preffer a freightliner coronado with detroit 60 series engine,question i have a 2017 vnl780 with the <M2> the issue im having is when driving in hot temp or loaded climbing hill my coolant is forcing it way out of the overflow tube on the side of the reservoir tank ive changed the pressure cap already and it still doe it someone mentioned that it could be a bad air compressor cause they said coolant run through it any idea of what i should check or replace thanks,semoga bermanfaat tuan,valve lash intake 0 203mm exhaust 1mm,,claudio hysi you have one,rebuild aaye,,andy minh nguyen best truck ever,,good job <BX>,,,keep trucking bro you only got to fix the steering system and drive system keep going invest and do not look back,detroit diesel had similar sistem on dd15 and many people hated it sure hope <BX> doe it better,,,thank you for watching,
27,what james said 900 million mile you are asking for trouble especially if the engine ha not been rebuilt or replaced not to mention a million other thing go with a series 60 detroit or a cummins is what i would say preferably a n14 cummins best of luck to you,yeah simple truck very reliable but now emission system are all about money and business,at 500k mile that s not a bad list compared to isx most engine the turbos injector egr after treatment etc will need work or replacement around 400k so a $ 10k preventive investment before 500k sound reasonable repeat before 900k and get the bearing done if you have not and you will drive pas 1 million mile without major headache o o use your reset hour wisely on pm,waalaikumsalam wr wb terimksih bang tutorialnya smoga bermanfaat kualalumpur nyimak,should i adjust my value while replacing injector,,how many you dealt with,0 23 curbkiller,,how yall like <BX>,,duh i knead 5 mi nut to thunk what gear iz neck,,,this is a smart trucker,are we getting this engine on the fh in europe a well,,,,
28,do not,i ding i ding not sure no fact,now i see why i see so many of these on the side of the highway,trima kasih sudah support channel ini bang,yes if take rocker shaft of good idea to adjust you will need to adjust injector anyway,,<BX> 7 985 100 86 68,i love <BX>,,im with you 2012 900k mile,,what class of 1970 said,,,u have new motor do not buy another truck more headache keep this forever,kristian henningsen d12d500,,,,
29,same a the dd s detroit crab,well i have a few fact for that engine 1 <BX> is the only manufacturer that ha keep the same engine design in general from 2007 up to 2019 few component might be different but if you compare both engine side to side they look really alike 2 sadly but true 2017 2018 <BX> engine those with the injector harness separated from the main engine harness the injector harness ha been defective we have have to replace couple of those in our fleet 3 <BX> engine doe not have a high fuel pressure pump 2016 and up instead three of the injector do the job of the pump quite interesting in my personal opinion i know they are many other detail that i do not cover in this video but it is just my personal opinion thanks for watching and stay around you may find something helpful,surge tank crack oil fill tube dry rot and crack at the oil pan fitting rear timing gear cover leak crankcase vent pump gasket leak from drying out dosing manifold pathetic how many of these i have changed on the older brick type just to name a few ow and another one i have seen a failed cd player the factory radio throw a check engine dtc that s just the issue i have seen on 14 17 model they do have electrical bug but they are much better than our 2020 international but not a reliable a our 2016 freightliners good video,krasavt ik,what size are the bolt used through the angle iron into the rocker arm,,killing the diesel engine a success story for the u epa congrats guy great job being bought off by special interest and t boone pickens and his lng cng agenda carrier should start charging a epa compliance fee added to the rate just like the fuel surcharge to cover this insanely problematic and expensive mandatory equipment,i love <BX> full of very strong energy i still keep the n12 <BX> truck in indonesia,,ahi module failure,,<BX> is the best for comfort quietness fuel officiant safety etc etc,,,sell it,i think the itourque disapeared with the introduction of the dual clutch gearbox,,,,
30,good,essa <BX> j est na hora de criar um novo bloco de motor pra sair na frente do bloco da paccar daf es caminh e dessa marca usa uma mec nica muito mais eficiente do que da <BX> que ainda usa um bloco sem tanta evolu o,i have parking light and low beam open circuit took it to a mechanic said you have to take it to the dealer can not find the issue,,9 00 i would recommend using rubber band to keep the exhaust plunger from falling out of the rocker when removing the rocker shaft make re installation a lot easier,,kb3,dedy komo <BX> ganteng,,i do hope that you might make a playlist about the step you have will take to resurrect that older international truck so that it is safe and capable of real commercial work i would also welcome your thought on possibly running and maintaining a truck like this eg availability and pricing of quality spare looking into the future,,new warrior theme song i am a warrior by vibrant arm from amsterdam,,,you did better tradeing dat truck in and getting a brand new truck you crazy,kristian henningsen i know i had a 500 turbocompound but after the introduction of the fh4 <BX> did talk sbout the i torque engine that s why i asked,,,,
31,good video but man you are missing a lot of easy short cut that would save a ton of time on installing that cylinder head,i am sorry but i do not understand you i believe that is portuguese language could you please translate to english,<BX>guy yes they work then they do not till it burn the bulb,thank you for the subtitle very helpful valuable information,do i have to chance the injector everytime i change a cup or could i just change the cup only,,kb3mmx,what is the timing number of this engine,,many thanks for your reply since it ha been a while since you got it home a brief summary of what you have done up to now would be most helpful before moving on merry christmas and a happy new year,,best,,,how s the engine after 1y i want to buy a <M2> because i like <BX> for comfort if i wa you i wa going to the junk yard a buy a used one with low mile for 10 12k just my opinion btw <BX> oem part you can buy from anywhere but the labor price at <BX> dealer are very big try to find a local shop around chicago and i ll bet the price wa much lower i feel they push you to change more part just to cover their back good luck and stay safe,<BX> have tried this before in europa they made a version with basic in the d12c engine from 2002 untill 2005 they sold this with 500hk it wa party a succes a few of the engine vere really problem engine and these again created a bad reputation about this turbocompound tecknology but the truth is that the majority of the engine worked superb wery economical with the fuel and ran wery long without heavy maintenance and wery good driveabillity powerfull and wide tourque range,,,,
32,hey nick what do you have in mind,it do not come close to pre emission 12 7 dd reliability,do the light actually work did you change headlight,you are welcome sir,cup need to be changed any time injector are removed injector need to be replaced only if it worn or pitted on mating surface to cup,,yay def system do not know how many time i have been stranded cause the def system froze up or just quit because of sensor or injector is there no other way to reduce emission,serait ce possible d avoir un peu de vid o en fran ai please il y a de passionn s de <BX> truck aussi en france,,hi dan we do have plan for the international the shop ha been busy so we are keeping all of our bay open for other truck at the moment you all will be the first to know when we are able to work on the international i am excited to work on it a well,,disengages the drive line going down a hill there s a reason why it s called angel gear,,,run it now untill the end hopefully million mile,great so it s basically a secondary axial free turbine just like helicopter turboshaft engine and the chrysler turbine car engine too,,,,
33,i forget where ur shop is i know it s near harlem let me know,a d12 will a really strong reliable and underated motor,what cause my 2017 <BX> <M2> engine air compressor to pop off,great video,great video i have worked at mack dealer couple year back and totally almost forgot the procedure installing the cup and chronicle cup thing for injector tip great explained,,wrxassa def combined with heat bond to nox reducing harmful gas you are actually wrong lol,keep on truckin and keep on,,great information keep up the video,,ding you can turn that feature off it s called economy mode do not talk stupid if you do not know what you are talking about,,,is this in frame,alex zander exactly power recovery turbine,,,,
34,my friend ha a 2015 <BX> vnl 670 purchased new for around 150 <M2> ishift got 750k mile running strong today no major issue he say uphill work good with full load,yeah d<M2> 15 16 are reliable engine in general but we will see how this <BX> <M2> engine perform down the road,constant pop off make sure line from governor going to air tank is not leaking somewhere sometimes air dryer assembly is bad or governor itself,thanks,sir engine overhaul vedio send whatsapp number,,letterpool def doe not reduce emission there is no fact to prove it this is business frighten people then sell so called solution this is how dems keep usa people a sheep all prof this is opinion of so called scientist but around this med huge money behind def huge lobbyist share,guess what it would cost a single timing gear on that newer <BX> engine friend paid $ 17k for a single gear replacement,,,,i will never fall in love with an automatic transmission or your lie woman,,,you did the right thing in your situation you need that warranty especially for the crap <M2> engine the def system is the one who destroys those engine so fast to meet the new environmental rule that s why the old <BX> d12 engine are much stronger and reliable my recommendation if you ever buy another truck to be with d12 engine or no letter then 2007 model my <BX> 2006 ha almost 1million mile and i never replaced a single injector on that engine the injector cup were done a year ago by mistake from the <BX> dealership but that wa only the engine repair for my truck d12 can go easy to 1 5m to 1 7m mile some people reported 2m mile before the rebuilt,nothing new,,,,
35,i started working on mack <BX> truck back in january i have seen a lot of injector and cam issue on the common rail and non common rail <M2> s egr valve egr cooler turbo and dpf s also seem to be troublesome we also get a lot of i shift work in too on the mack mp7 s in trash truck i have seen them drop air compressor and bull gear just some thing ive seen wrong with them in le than a year working on them in a dealership,i work on <BX> bus we use <M2> like this one,great video i will show this video to my customer,9.89143E+11,where your shop at,,out of the fleet that i maintain from best to worst that we have peter built <BX> mack then at the end is international stupid maxxforce engine,could not just buy a whole new engine for that price,,when buying a used truck is doing a forced regen the only way to tell if the after treatment system is in decent shape thanks for the vids,,dgaf ak87 yeah i forget who pioneered the technology but they are all very similar now mack <BX> freightliner i could not tell the difference in how they perform when i tested them out but my work truck still all have manual thank goodness driv8ng is not the same for me without it,,,kirostar12 you can book a load on dat with landstar authority how doe that work how doe landstar take their cut and you get paid for it,and the wright r 3350 tc aircraft engine,,,,
36,brenden helman good insight thank you for sharing,i m also work on <BX> b7r b9r b11r bus,i got a warning on automatic transmision on 2016 <BX> i shift the neutral secured is not found i do not know what to do please help,perdon yo quiero saber que medida lleva la ca ibracion de emicion y escape de un <BX> de13 eco a o 2015,shop in virginia visit cardinaltruckservice com for more info,,<BX> engineis the best for peruvian this engine is very to repair we are dealins with <BX> from 1970,<BX> a good truck is never giving me a problem unlike junkliners they always have problem so then i do not money,,in europe there is a lot of truck factory s scania <BX> mercedes man iveco daf en renault,,superturboawesome cascadia doe not have an ishift cascadias have the mercedes transmission,,,anonymous trucker i am with them for the last 9 year i do not pay cargo insurance here even i got my own trailer i pay from $ 1 39 to $ 1 57 per gallon at the fuel pump here in the midwest with their huge discount and i got all the freedom to choose where to go with the landstar live load board i never pick up a load under $ 3 per mile especially here in the midwest yes i got my freight brokerage license but i do not work a a broker currently of course that s helped me to find load even from your board the power dat if i like something over there sometimes the headache is much le if you are not alone but i agree that not every company is a good place you have to be in the right company and that suit you good luck,interesting did you all go back and research the turbine shaft problem that the u army air corp had with turbine shaft in the wright 3350 turbo compound radial engine of the late 1940 s up to the 1970 s they never did totally cure the breakage problem,,,,
37,hi from new zealand we are running cabover <BX> fm 540hp with i shift transmission 30 35 truck amp trailer unit 1 3 million km with 5 year lifespan with u almost 24 7 operation and pretty much all are original engine amp gearbox s just general maintenance etc can not say better about the <BX> amp <M2> but i am sure there s difference from down here in australia new zealand amp the state love your channel very informative,jaime cruz in our fleet usually they have couple issue now and then but this is for 2016 and older like nox sensor problem or emission relate it beyond 500 000 mile usually transmission ha problem and injector cup but this depends of many factor like pm interval driver performance and other little thing 2017 and newer truck still around 400 000 mile or le so i can not give an answer for that yet,check transmission harness over transmission also check white connector begin seat that come from your gear selector shifter the pin in that white connector always ha corrosion,lo siento si ese problema no lo entiendo se or,hello there how many hour are given by the book for this job,,when you change motor oil <BX> used oil is cleaner than the one used in detroit engine it only the beginning,claudio hysi yes mine is 13 <BX> vnl670 model emission is the biggest failure,,what s the difference between the european <BX> engine and the american <BX> engine,,superturboawesome never trust a woman that s born on her birthday,,,kirostar12 you said you had a dedicated lane so i thought you could broker it to me i have my own authority i hope i never have to go back to company,,,,,
38,don orcha yeah from what i can gather you guy are getting the short straw on some model look up new zealand trucking video on youtube were like a melting pot for all make amp model <BX> amp kenworth truck are top of the food chain amp isuzu is the most sold maker here,jaime cruz some customer make 600 000 in one year and no problem but the engine keep warmer on bus because engin is in back,hi there thnx for the video actually i have a 2015 <BX> 630 <M2> 500hp and i have a antifreeze leak underground what i know is that is coming somewhere between agr and water pump behind so my question is if you have experienced something like this,terima kasih sdh berbagi ilmunya om semoga sehat amp berkah selalu aamiin,eddy sky 10h,,pablo cary lol try detroit cummins at the worst but <BX> with round trip around 2 $ lol,u clearly either do not have a 2008 and up <M2> or d16 or have a pre emission <BX> wich in my whole life with <BX> shaker kw or petes the <BX> truck are the weakest injector or it cup turbos and so on is their biggest failure,,beautiful lt 3,,1 2 million on ishift no issue stop making stuff up oh i also have a 07 670 with a 13spd cummins that i use for my driver i could take it at any time but ishift is better,,,anonymous trucker i pay this to the company driver i lease my truck to landstar if you need to know how much you will make with landstar a an owner operator that all depends on you you can make from $ 500 to $ 6000 per week out of california is hot right now from $ 3 to $ 6 per mile going to any direction of the u if you are interested to lease your truck with landstar please call the process department center if you do not know what is landstar you may be a newbie and they need 1 year experience and hazmat in your cdl make sure you have it nobody guarantee you success with landstar you are going to the live load board and find load where you like with landstar you are on your own and the success will be in your hand,,,,,
39,oliver chittenden see over sea u guy have the uncut build almost like pacacr and cat bac in the day whenever it built somewhere else it always run better,jaime cruz i work with new bus but i could ask to somebody in service dept,i wan na make a delete to my <BX> 2013 b13 can yo help me,terima kasih semoga bermanfaat bang,thank you sir i am very helped may god bless you,,<BX> engine never again,plsss need ur help i have a problem about the hard starting <BX> fh every time we are travel and sometimes we rest of the road the engine switch off after that maybe 1hour rest and then if start it hard to start i replace the hand pump assembly cuz i see before some of diesel leak so i decided to replace the hand pump or the feed pump after it will replace it d same happen i use computer <BX> techtool for sure checking the fuel system the computer respond no problem about the fuel system i need ur help plsssssss,,,,there s a button on the ishift big and grey you can drive manual all you want,,,kirostar12 i am not sure if you understand what i am asking you are you saying you pay owner operator with own authority 65 cent per mile if not let me know the true rate,,,,,
40,great job on the video,how are these engine after 600 000 mile on them,derate shit only,well explained,what state you are located if i need to bring my truck,,out of my pocket to repair that,danilo acero you can check camshaft sensor and flywheel sensor,,,,,,,bro i am in the same position i have a beautiful in amp out vnl 780 13 speed no def paid off engine is clanking dpf may need cleaning i am highly thinking about fixing my truck but than i am like just get another truck for that price i am going to pay to have my truck fixed amp sell my truck for 10k maybe amp put that sold money back into saving for a repair when it s needed,,,,,
41,hey bro s were can i get a wire diagram for the jake brake for the 05 <M2> <BX>,how can i found the <M2> block is similer to other <M2> engine please guide me,so basically stay away from new <BX> truck got it,thanks,american kid for more info thank you,,kirshaun williams what you are saying is called bias,usually hard starting is from injector sleeve check for air in the fuel by hooking up a clear line from the front of the engine on the return side above the pulley on head plug off the fuel return on the fuel filter housing a well your clear line should be running back to fuel tank run unit and check for air bubble if you see air bubble your injector sleeve are worn there is an update for the cup usually silver style use to be bronze colored,,,,,,,buying a used truck it s got to be load ready 700 000 mile up it s time for rebuilt because you can avoid engine failure on the road preventative maintenance you have to also realize a used truck with 500 600 000 mile is only good if you can see maintenance record and even then you know all used truck most likely came off of fleet guess who drove these truck the company driver that do not really care because it s not their truck never get and rebuild from dealer you got screwed and you will feel it for a very long time,,,,,
42,all these new engine are the same some might be cheaper to fix but they all break down about the same <M2> is a good engine if you take care of it it s been around in europe for a while,engine remanufacture on google,do you know of any modern engine that doe not have these problem and then some i do not,ini baru cip mekanik joss bang <BX> mmg top,cardinal truck service hi brother i live in reisterstown md and i have <M2> <BX> i go to your shop can you check advise what really need to do problem is hard start if i use manual pump stats easy i replaced new battery new starter new water separetor but still same,,kirshaun williams perhaps in the road trucking industry the part are not that expensive in the marine industry they are the most expensive to repair,yes i put the many time of this truck a lot of people trying to help me but the problem is no solve so we dicided the trouble and get some info about the problem and we will back to solve the trouble the engine when it start the diesel return ho there not to flow back to the diesel tank,,,,,,,tax refund right off,,,,,
43,jace aaron i am trying it out now look great so far,you might need the engine serial number truck year and your vin number also do not try to find the engine by yourself try to consult a technician before buying it this is my personal opinion i hope to help you in your decision,flywheel housing like to leak a well currently fixing one great video by the way i have told many of my coworkers to subscribe,masih belajar juga bang belum pantas kalo di panggil chip mekanik,virginia,,frank kreyssig i obviously do not give a damn how long you have been a marine diesel engineer i am a trucker and compared to a cat or cummins a <BX> is much le cheaper to repair than both of those i own a <BX> truck and the truck is not nearly a expensive to repair a you guy make it out to be if you hate <BX> so much why even comment on their video that s a personal opinion you have,you still having this problem,,,,,,,pretty much rebuild,,,,,
44,a a master <BX> mack tech i will say i have seen way more failure on the <BX> engine compared too the mack we think it due to the programming in the engine the mack just do not have the same issue <BX> doe with dropping valve,great engine when maintained correctly,radiator crack timing gear cover air manifold pas through fitting leaking air do not get me started on the shoe separation,wacalaykuma salaam brother,thank you sir for your video i appreciate it,,kirshaun williams i have been a marine diesel engineer for over 40 year you obviously do not know what you are talking about to call me a liar,i can not find the crazy trouble but it wa challenge for me i hope will soon i can analize the trouble for made my day haha,,,,,,,for that price i can buy a new engine,,,,,
45,what would you like to know,mack mp8 in a different color,zyaire aden whoa it took like 15 min but it actually worked,thanks brother,will that tool work on d12 engine,,frank kreyssig thats a lie,<BX> 7 985 100 86 68,,,,,,,no you can not maybe a junkyard pullout but not a new <BX> certified drop in get lost with your spanish bullshit,,,,,
46,i would like to know more about this being a <BX> mack tech myself email preferably,more room to work on nice,what is p05eb00 code,muito boa a explica o bom seria se houvesse uma maneira de estar traduzida pro portugu s excelente explica o,tow month ago i replaced the 6 cup and one injector because i wa having diasl in the coolent and now i have misfire cylinder 5 can i replace the injector only without replacing the cop,,,,,,,,,,somebody please tell me is it possible to add a jake brake to a <BX> <M2> with an i shift transmission i heard somewhere that on all the cat engine that say that it do not have jake brake already have the wiring and part hooked up and ready with everything set up all the manufacturer did wa took out the jake brake enabler switch,,,,,
47,ross vinnitsky that s because mack s are typically vocational truck i have been seeing alot more mack anthem on the highway but yeah <BX>s are everywhere usually always driven by some eastern european that doe not speak english,what coolant is this truck using i use the orange elc this look more rose or pink color,dillon moore another person said it wa injector malfunction code is the dealer the only way to find out what these code mean,o v deo fornece legendas ou tradu o para v rio idiomas como ativ lo 1 pressione o ponto 3 no can noto superior direito no v deo 2 em seguida selecione subt tulo e em seguida selecione o idioma desejado,cardinal truck serviceyes the new one cylinder 2 and the problem cylinder 5 misfire,,,sorry have anyone answer me i useing <BX> engine to produce electricity but it consume more fuel for electric about 40 liter per hour,,,,,,,what year,,,,,
48,lol how many mack are out there 1 mack and 1000 <BX>s thats what i see everyday,new truck use light yellow,try to put it through a regen and see if that help,the order of chamber from 1 to 6 is the first chamber the nearest one to the clutch or the nearest one to the fan,northface yes you can put 5 a long a the new one is not the problem,,,yes,,,,,,,good mechanic are easy to find honest one are a dying breed but i must admit i almost commented that i would have traded the truck in on a used glider but you would then have a used truck that you really do not know how it s been treated plus for anything decent is going to be $ 40 with expected maintenance and warranty if any or brand new motor with top notch warranty for thousand le i know i would sleep a lot better so i think he made the smartest move,,,,,
49,my d 13 all of a sudden at 70mph the power steering went out then the engine immediately shut down turn out a common failer wa the idle gear that turn the two pump went bad all the gear back there had to be replaced 7500 semolians,texaco heavy duty elc it s actually light purple engine oil is factory fill chevron delo 10 30,anyone know if <M2> 505 hp is good to pull 63500 gross weight of fuel tanker in bc mountain,nearest one to the fan,cardinal truck service thanks for your help what about the one brand new injector i replaced tow month ago do i need to replace it also or just buy 5 new injector it s almost 600 $,,,vjbv,,,,,,,they killed you robbed you,,,,,
50,d12 is the best we have 1998 fh no injector cup replace yet no cylinder head remove only twice water pump change still working gud,any 50 50 work really,my <BX> 775k on it no leak def system still running no issue at all bull gear or idler gear will fail around 550k i shift i think is worst transmission in shop now because of it i hope i get fixed also water pump leak,terima kasih atas perhatiannya,you can try but you might have to do it again it s cheaper to do it right once it doesnt add much time to change one cup when your already there,,,<BX> is low quality truck,,,,,,,branislav m reading this is stupid,,,,,
51,vagabond john sir m in uae duabi here <BX> is most popular truck,yeah you are right about the color these truck come with texaco elc that is like kind purple or dark pink color others truck do not have the sticker brand but they still specify what kind of coolant is recommended to use if you flush it i hope this answer your question,take a shot every time this vato say perticulir expesshially,sama sama semoga bermanfaat,,,,<BX> fh is not low quality truck,,,,,,,jaja jaja hahhaha you are so stupid doe not matter you still have to made that money you work and make 20k but doe not matter it s tax off what a stupid conclusion,,,,,
52,hard start and change injecter cup seriously coolant loss is bad injectoer cup,,i got a 09 <M2> blow cold air when i turn on the blower motor ha new radiator thermostat heater core and still ha hot heat in the bunk area any suggestion,tampaknya dari bahasa bahwa anda orang indonesia,1700 for a tool geeez <BX> why,,,ha aha ha <BX> filter <BX> engine everything is bad mac engine is same only different letter <M2> or m and color <BX> is green mac is red in my opinion problem is not a filter it s fuel and also all emission stuff is only addition problem and pain in the as,,,,,,,is it a tax write off,,,,,
53,the explanation that i got when i went to school on the <M1> <M2> and d16 wa they feel that the torsional vibration are reduced because the vibration go right out through the flywheel not through the crankshaft,,dillon moore heater core wa bad customer told me it wa new but he replaced radiator and overflow tank after the heater core i noticed core would only get warm1 4 of the way so with all the new part we went and got a new core and now he s happy and warm driving around the chicago area,biggy feri but my dear friend i want a list of fault code in <BX> truck on whatsapp 0558399174,$ 1700 you got bent over,,,sorry josh to here you do love mack truck beter then <BX>s but one thing you must keep in mind is that mack and ud nissan and renault do only use <BX> eng and gearbox,,,,,,,ya hate to see it,,,,,
54,is this in reference to s dampener,,check and make sure the a c switch is working properly,iya saya orang indonesia,good video doe the same process apply to a <BX> d12 engine thanks in advance,,,legal es motorzinhos de dentista zim zim,,,,,,,you got treated very well i push the bull gear replacement on top of what you and idler gear a <BX> will pay half of when rebuilding the engine,,,,,
