Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
64,"Definitely 12.7 serie <a href=""http://60.best/"">60.best</a> engine out <a href=""http://there.no/"">there.no</a> emmission crap.",,Do a video on a mp8 or the mp10 engines plz,Untuk pengetesan tegangan yg masuk ke injector hanya bisa di lakukan dengan spesial tool (osciloscope).  Tegangan pada injector bisa mencapai 100-110 volt. Dan tegangannya tidak stand by.,Thank you sir,,,yeah know,,,,,,,@E39 For Life haha that&#39;s a good one.,,,,,
65,texasabbott 12.7 for sure,,"Great video!<br />I have a 2014 <BX> <M2> engine with 869000 miles in it, I’m having problems, at high gears and low rpms the truck seems to loose power and starts shaking bad, I did some tests and one of them, turn the truck off unplugged the turbo actuator wire, start the truck and it ran fine, not shaking at all, just having a little turbo leg, I already changed the turbo actuator and did the GVT calibration, when I tested the truck the problem came back, can you please give your opinion on it.<br />Thanks!<br />Helton.",Boss seumpama clearance rocker arm bridge pada shim tinggi/besar. Klo ganti roller rocker arm nya aja bisa kah..?,"sir what is the problem if the smoke is white,.<BX> <M2>a fmx",,,They are made by the same company and are actually the same engines with different names. The same goes for the M-Drive and I-Shift.,,,,,,,says the guy with a mercedes logo,,,,,
66,Detroit Diesel Series 60 12.7!,,Disconnect the EGR Differential pressure sensor and road test the truck. EGR cooler might be clogged,Sama2 bos 👍👍,"That means the cups are bad and leaking coolant into the cylinder! Get it fixed asap or you&#39;ll be replacing a egr valve, egr cooler, turbo, doc, dpf, nox sensor, Delta P sensor and your intake valves will be not happy!",,,"Except for the word &quot;<BX>&quot; and the <BX> vid,this is the same advert for the the Mack filter and injector. :D",,,,,,,"At the end of the day, there’s no way you will convince me a owner operator is making a better than average salary, after accounting for insurance, fuel, maintenance, and taxes.   Owner operator is like owning a race car. You aren’t making money, you are just doing it because it’s what you want to do.",,,,,
67,Why guys don’t put what shop it is so I can bring my truck there,,"Hello , great video. Very informative. I have a question about the EGR cooler.<br />When the EGR cooler fails and needs replacement, should they also clean the DPF filter ?<br />Thank you for your time","@Biggy Feri iyaà....bosss.....ni aja q ksih shim 2,8:msih tinggi . Dan ini aq coba lgi shim yg tebal nnti q gerinda aj boss...sesuai yg pian instruksikan .....okeee mkasih bos ats msukannya...","sir i have a problem if i start the engine <M2>a <BX> and i put automatic or manual no accelerator,.after 1 to 2mins.accelerator work..in neutral position its good,.what is the problem?",,,,,,,,,,you should have bought a truck with a d12 or cummins,,,,,
68,"Hi Evan - thanks for watching. Our shop is Era Service Truck and Trailer Repair in Chicago, Illinois.",,I have a 2013 <BX> 780 <M2> and when I first try to crank it it acts like the batteries are no good but I just replaced them and it finally turns over just curious what that means it has 844000 miles and injectors were replaced at 700000 miles,Karena besarnya roller rocker arm sudah di sesuaikan dengan camshaftnya.,Tps or throttle position sensor!,,,,,,,,,,@Robert Hunter 2000 to 2007 don&#39;t have <M2>s they d12 or Cummins im not talking about his truck,,,,,
69,Which best ? VED12 or VED 13 ??? <b>(For DUMPTRUCK&#39;s)</b>,,"My <BX> is loosing power,, and have already change the turbo and pipe.. it mostly happen when the trailer weight is too heavy ... any help in please","Kalo untuk adjust Valve Exhaust hanya di sarankan ganti shimnya aja bos, kalau punya shim yang lebih tebal bisa di gerinda bos.<br />Kalo samean ganti rollernya , kemungkinan bisa ada efeknya saat engine brakenya aktif.","throttle pedal may be the cause, had the same problem with a FM9 / ishift gearbox",,,,,,,,,,@Robert Hunter i said you should have  you moron ik it has a <M2> my dads owns one to,,,,,
70,Ray Bolaños D12  or N14 or DD12.7,,It’s a Manuel,Sangat bermanfaat kang... Rene yo... Salm,sir no need to timing if you change bad injector?,,,,,,,,,,"I&#39;ll bet whatever problems you end up having with the rebuilt engine, they&#39;ll give you some line of BS why its not covered by the warranty. Truck garages are crooked liars &amp; thieves. Between the government and crooked, greedy repair shops, all us little guys are getting pushed out. Exactly what they want. Good luck to you brother.",,,,,
71,I have 2012 with 900k plus on it. 13spd. Other then injectors it&#39;s been a good engine.,,😳 holy cow thats a lot of issues and sensors.  Im happy i have  N14 that only has like 5 sensors on the whole engine.,trima kasih,Should the fuel rail be replaced while replacing the injectors?,,,,,,,,,,U didn’t pay 30k come on bro  how much did your warranty pay?,,,,,
72,@Gurpal Singh on a I-Shift you have to spend 10K.. for a complete rebuild.,,"I was driving and my truck  has no power to move when pushing fuel pedal. Alternator, clutch actuator checked. Calibrated transmission done and passed all tests. Our gear shift selector had to be replaced because it went bad, now this one must be in 2nd gear to go in reverse. And the button with the L on the back doesn&#39;t work. Any suggestions?",P228F00 problem renault t460 euro 6,Not really necessary unless the injectors were the problem! <BX> doesn&#39;t use high pressure rail on <M2> that&#39;s a good thing so the rail isn&#39;t where most problems are! The cup&#39;s design and injectors (because of cup design) are the most common problem besides oil leak at the timing gear area at the back of block!,,,,,,,,,,"I recommend doing a full maintenance lease.  Based on what it cost you for the rebuilt engine if you break it down over a 12 month period, it&#39;s about $2800 a month.  Then whatever your payment is on your truck, say a $1000 a month so you&#39;re looking at $3800 a month is what it&#39;s costing you for maintenance and your truck payment breaking it down over a 12 month. On a full  maintenance lease you don&#39;t have to worry about if anything breaks down it&#39;s all covered in the lease And it is a brand new truck so you don&#39;t have to worry about running it hard",,,,,
73,@Gurpal Singh cluch was about 1500.  Not auto,,No power as in what? Slow to get boost?,"Maaf pak, saya belum pernah ngerjain renault",Sorry I forgot to ask you another question!! Are injector cups come in 2 different kind of material ?? Like in the past they were made by hard plastic or metal which metals lasted longer ! Is that right? Are metal ones do better than un metal injector cups ? ( quality wise ) <br />Thanks man,,,,,,,,,,"I&#39;ve never seen an over-the-road full maintenance lease pan out for anyone who doesn&#39;t have a fleet of 30 trucks or more.  Local daycabs, sure, but not OTR.",,,,,
74,Did you have to replace clutch ? How much does that cost ? On a Auto,,I&#39;ve done everything on this list at least twice. 1080000 miles.,شحال يكون صمام 40/80,"Used to be copper, now they are steel",,,,,,,,,,Someone is sell u new your used engine.😂😂,,,,,
75,"Yep mines too. I do my pms every 10,000 milez.",,If it’s an older <BX> it could be bad Harness,Bang kok valve exaust nya ga di adjust juga ?,"wow... great video, thanks for sharing. I got a question if you don&#39;t mind? When the hard cranking reason is just injector cups , are you always recommend to change the injectors too even if they are in good shape?? And secondly where is your shop located? Thanks a million if you reply. I assume you&#39;re a great mechanic by this video.",,,,,,,,,,"If the warranty don&#39;t go up to 700,000 cancel it get your money back, you May sell it, they will not transfer the warranty.",,,,,
76,How much for you guys to do the injector cups on one. I believe I will make you guys my <BX> mechanics. How far are you guys usually booked out for work?,,@TAT Express Inc. I appreciate the information you provide. Old <BX> are a lot of work! Does the VECU fail often? Had 7 codes at the end of a parked regen at least half were possibly a bad VECU. Codes were gone when I started it back up two hours later. 🤔,@Biggy Feri kita tukar posisi bang yok haha,"If they are in good shape, you don&#39;t have to replace them, and you can replace only ones that/if they are bad.  Only reason they are recommended to change in a set is Labor Time (Money), since you would have to do everything again to change injectors in case they fail soon after you install new cups.",,,,,,,,,,"don&#39;t waist your money, <BX> engines are good engines but mucho money to fix it, jus get another engine from 8500 to 13500, and get back to the road; by the way I have a 2010 <BX> <M2>  678,000 miles, who is interested? let me know, I&#39;m in san antonio tx, it&#39;s 500 dollars for shiping.",,,,,
77,@Truck Yoo can you recommend a good <BX>/mack mechanic in Colorado?,,Thanks for sharing,Saya malah pengen belajar mobil jepang bang kyk Hino dan nissan.,"I got the cups out and the head is pitted, do I need a new one or just leav it as it is. Please help",,,,,,,,,,"My <BX> 670 has 530,000 miles still has even compression on all cylinders and doesn&#39;t use oil at all knock on wood I&#39;ve used mobile delvac oil from day one tires just costed me 5k though but that&#39;s all new Bridgestone rubber m726 series",,,,,
78,right now we move quickly usually couple days but if you let me know when you can come then I&#39;ll plan for it. Look us up and call us. Thank you!,,"Well ,I got a question,when I gonna start making money? ???",@Biggy Feri bermanfaat bang buat saya yang notabene pegang mobil jepang,"I have a 2013 <BX> vnl needed to replace injector cups as well, Kalinchuk where your shop located?",,,,,,,,,,"They ripped you man all those extras and fasteners is just cosmetic details you&#39;d say the only thing I&#39;ve seen wear out on these is cylinder liners and pistons and rings and wrist pins the main and rod bearings looked like new with 1.8 million miles on it 20,000k will more buy a new engine all around",,,,,
79,That&#39;s an engine I will not buy for sure.,,Good,"Sama2 bang, semoga video saya bermanfaat.<br />Saya juga masih pemula bang, masih banyak kurangnya.<br />Dan sering nanya2 sama senior juga. 👍👍",Kalinchuk DIY how much do you charge to do cups and injectors and how long would it take to do it?,,,,,,,,,,"Buy new with extended warranty and trade before its warranty runs out. I kept mine and am feeling the same pain. $25,000 on just emissions in the last two years.",,,,,
80,"@Gurpal Singh <BX> trucks are good. My 2012 <BX> 670 <M2> has a <BX> engine. I purchased it with 560,000 miles around October 2017. I have almost 900,000 rite now and it runz dam good. The only thing I replaced over the years was a water pump, belt tensioner and the injectors/cups last year. Thats common on trucks. I believe DEF systems ruin engines so i deleted that not long after i purchased the truck. Do your pms on time and maintain your truck. These <BX> and cummin engines run good. You got to take care of your trucks. I do my pms every 10,000 miles.",,I’m not buying another one. That’s for sure.,@Biggy Feri siaaaap terima kasih informasinya 🙏,"Email us semitrucksdiy@<a href=""http://gmail.com/"">gmail.com</a> for appointment and more info, thanks. We are near harrisonburg, va",,,,,,,,,,I have a 07 <BX> D12 with 2 million miles. I just rebuilt the engine.,,,,,
81,"@Gurpal Singh injectors cup failure, injector failure, bull gear ⚙ come lose. Not a bad truck, but the one that works on these trucks are very expensive as well as the parts. In my opinion is a good truck for a company not so mich for an owner operator. If 1 injector goes, all 6 need to be replaced. Just too expensive to keep on the road once they start having problems. Look at how much cheaper they are compared with the cummins isx.",,"hey giys i have <M2> <BX> 2011, and have problem with fan clutch, it is running to offten and after while in driving it shut off and after 2 seconds turn on again, and so on..pls advice",Klo injektornya tandanya apa bro???,"sir how about the weak engine brake,what is the possible cause,it works but he cannot stop the truck if I use the engine brake?",,,,,,,,,,Same here when i got my truck was 3 years old with 500k i have it 11 years i never opened the ending i never did open the valve cover e<br />even for adjusting the valves and i did 1 million miles.<br />This guy got rubbed he definitely need it just injector cups. The most $2000.<br />He is not to be owner most likely he dos not know nothing about mechanical staff and in the servis they see it that so they simply robbed him.,,,,,
82,"What’s wrong with it ? Thinking about buying 2015 <BX> 630 480,000 miles",,"Hi thanks for the video, some good informations in it., i have a question though, i have 2014  <BX> vnl 670 with <M2> engine that had the Head rebuilt and turbo replaced recently. Mileage is at 839k and im getting codes dtc p269800 dtc p226c00 do you know what might cause that. Thanks in advance",Di video sudah ada saya jelaskan semuanya bang. Coba samean lihat agar tidak salah saat penyetelannya. 👍👍,You need your top end serviced! Clearances are out of adjustments! While you&#39;re at it have them do cylinder cut out and compression test and get yourself an oil sample sent out!,,,,,,,,,,I am sorry you had to go through this. But I would say run this engine until it dies because now you know this truck inside out.,,,,,
83,@L L lol,,I have the same 2014 vnl 670. How much did rebuilt head cost. My mileage is 580k,"Klo dia v2,yg di adjus itu intake,exaus,injektor ya bro","sir I will ask something..if the crankcase pressure too high,if you are running the engine its automatically shotdown,what is the cause?",,,,,,,,,,I&#39;m sorry I thought the video was about <BX> not cat engines.. that&#39;s a lot of doe for a rebuilt.. those old Detroit&#39;s are 9k to rebuild down here in miami.,,,,,
84,What’s Better? Paccar?,,مرحبا,"Ndak bro, coba smean lihat di deskripsi videonya sudah saya tulis itu. <br />Klo ada tandanya V  berarti cuma exhaust aja.","@Wilfred Victore could be condensation but if crank case pressure high, truck running rough and smoke from blow by, either worn rings or cracked piston or liner,  may need overhaul.",,,,,,,,,,"He got ripped. I did overhaul. Cyl head, camshaft and oil cooler. 12k including labor. No need to change the egr valve or egr cooler if it is not broken.",,,,,
85,Chi City!!,,"Thank you i have hard start problem<br />So my mech suggested to change injector cups only , will it help? I have 500k km on 2014 <M2> <BX> please suggest (from Canada)",Hadir masbro singgah2 mas kopi2.,from the breter there is a white smoke coming out there.,,,,,,,,,,If you want keep the truck running new every oil change  add some motorkote  and hotshots frickson and stickson and once a week i add marvel mistriy oil to the tank the keek the egr and dpf clean i have a 2009 vnl i got it with 487000and it got 921000 on her now so far i have all original parts knock on wood...,,,,,
86,wish this vid existed before i bought my <M2>,,That worked for me. A cup started going bad. Symptoms: long crank time to start and air in fuel line. I had to use the purge pump so it can start quick.,Kerja dimana mas,#NAME?,,,,,,,,,,"Dude i had the same issue but with a dd15 (orings on number 5 liner went). I have my emissions deleted and couldn&#39;t find ANY detroit mechs to work on it except freightliner and i didn&#39;t want to take it there. I ended up buying another freightliner, old Schneider glider with 12.7 detroit. I think you made a good decision with the plus rebuild. Hopefully 2020 is better for us all. Keep it shiny side up brother.",,,,,
87,@Truck Yoo definitely the bull gear. going into 800k on the truck. having the grinding noise while the compressor runs. bringing it to the shop tomorrow...,,Low oil pressure.  Oil not reaching 3 filter?,Kalimantan bang,"Metal brush? Terrible idea, one little wire comming off = catastrophic failure.",,,,,,,,,,Well is a dealer so there you get the price 2 weeks is not bad as a mechanic run run run and pay your truck of and keep a eye on trany and diffs,,,,,
88,Lakeside Farmer what’s wrong with your <M2>?,,My truck is 2012 <BX> 670 <M2> and suddenly it started this problem that it goes into neutral when it’s driving it doesn’t even matter if it’s on straight road or uphill it loses power and goes into neutral??? Please let me know what the problem is???,Witch location ambination sensor fh12 420 L H S drive wheel,i have done thousands of injector cups in my 20 years working at a dealer. not once had a failure becuse of the brushes,,,,,,,,,,My truck broke down few days a go. I have 2015 <BX> 780 with <M2> engine and I-shift transmission. I do not want to rebuild my engine because <BX> makes really bad engines and parts are expensive. I&#39;m planning to put in detroid engine in it with 13 speed manual. I&#39;m tired to deal with <BX> shops and dealers. Exited to have glider kit;) I&#39;ll make a video about it. If anyone who have a <BX> and thinking to do it you can shoot me a msg in few months and I&#39;ll let you know  how it went.,,,,,
89,Good video!<br />Where are you located in chicago?<br />I really want to bring my truck to your shop.<br />Thanks,,I have <M2> its running during ignition off no light on cluster only engine keep running  usually turn off killer switch or pull out outer fuse box relays to turn off  any suggestion,Walikum Aslam friend,"Like I said it&#39;s <BX>/Mack procedure. When they start seeing problems with it then they will change the cleaning procedures and tooling. Outside of the the constant injector seat failures they have,  I or anyone that has done this job on a nearly daily basis has never seen a problem with it.",,,,,,,,,,@Million Miles ok sounds good man thanks for letting me know about the swap. How much did it set u back and about how much down time to do everything? Also where did you have your swap done and did u do a video if so I love to see it...,,,,,
90,@Truck Yoo good job ! but where he is or his address <br />   Phone number ?thanks,,Now I install extra relay on vecu output to ecm so it turn off with switch but its just temporary solution,ياشباب خلو يشرحنه أكثر علا عيار البخاخ كم,@Dieselstuff I&#39;ve seen lots of things come and go from procedure manuals for one the 3M cleaning discs to clean head gasket surfaces is no longer advisable because of the silica that comes off the discs and gets stuck between the piston and the cylinder wall. It doesn&#39;t take much imagination to understand one little piece of wire coming off getting lodged in the oil pump.,,,,,,,,,,@bikerboy2k14 My Truck is fixed;) Love Detroit Engine! Truck Runs Amazing all electronics works great. Also mechanic figure out how to make eld work. So I can drive on paper logs legally or use eld. I prefer Eld we drive team with my wife;),,,,,
91,Google &quot;Era Service&#39; we&#39;ll show up. Thank you,,@Jason T. Aho yes,الحمد الله علا الشرح وأرجو تفصيل اكثر,It&#39;s in the <BX> procedure to to use the wire bore brush. Use the safety o-rings around the fuel passages before doing any cleaning. These procedures and tools have changed a lot since he made this video but the cleaning steps are the same,,,,,,,,,,@Million Miles ok good deal let me know how everything works out for you,,,,,
92,Str8 trash,,Sticking ignition relay?,شكرن علا الترجمه أحسنت فعلن,can you help me to solve the problem on the <BX> <M2> engine error and injector #5  electrical fault..thank you,,,,,,,,,,@bikerboy2k14 15k is a good deal. My truck is in the shop already. It will take longer at my shop to swap the engine and tranny but I&#39;m getting a one year warranty. Cant wait to get my truck back;),,,,,
93,I regret to do my <M2> engine overhaul over 30000$ i wish i could just buy <M2> engine 14000$ with 200 thousand mile end replace it 4000$  the old one simply,,What’s the most common thing that will cause front end shaking?,abangnya udh akrab banget sama tuh benda lah aku yg nyimak dari awal sampe akhir melongo bingung heheeh,"@Wilfred Victore it doesn&#39;t ask for a code, it needs to be programmed for your engine to run correctly",,,,,,,,,,Hey bro I found a shop that actually specialize in <BX> and doing the engine swap they have a page on you tube call truck world doing a swap on an 880 <BX> if your still interested i can give u there number guy said it takes about 2 weeks and cost about 15k....,,,,,
94,Ebay,,Hey Adam do you happen to know where I can get a 6x2 converted to 6x4 my trk is a freightliner cascadia,Mantap mas bro..  Tutorial nya sngat detail..  Terus fham..  Scania truck ngak bikin ya..?,"sir how about if the  injector ask a code,.what is the code to be use?thank you",,,,,,,,,,"Better the devil you know, that is a new engine that is good for 800k if maintained properly. The old engine was an unknown quantity, you bought it at 500k, did they look after it properly over those miles, probably not given the early failure. You did the right thing, the smart thing to do is keep that truck until she snaps in two ! Just keep her looking good and well maintained, and be aware of emissions regulations changes in various states over the next years to keep yourself legal. Best of luck and sometimes you have just got to suck it up and keep on trucking.",,,,,
95,lii man tell us more? Why did you have to rebuild it and what milage?,,Reluctant tank temperature problems.  I have ttp for <BX> and I can&#39;t seem to figure out what&#39;s wrong.,Okey mas bro..  Mekasih..  Salam dari borneo sabah (malaysia) ✌✌✌✌✌✌✌✌,thank you for the reply,,,,,,,,,,shit for 19k you can buy a 380k mile 2014 kenworth truck ready to go at a good dealer here,,,,,
96,Which engine would you recommend for <BX> i-shift truck?,,Driver side loss of power and I checked all of the wiring and still having problems.  The heater valve that lets coolent to heat the tank is working properly.  Like I said I preform the test that ttp tells me to do still can&#39;t find the problem.,"Trima kasih mas bro, di tempat saya gak ada scania truck bang. Cuma <BX> aja. 😁",@Wilfred Victore bad injector,,,,,,,,,,"Sorry to see your engine fail. Speaking from the perspective of a <BX> shop foreman. I don’t like seeing these engines costing you guys so much. The warranty that <BX> offers through their GO Overhaul program is honestly fantastic. The components the shop replaced over and above are to ensure that all the other new components that were installed are given the best chance of operating properly. Just keep your oil change services documented. In my opinion, be cautious of used units being sold from these companies. They are often fleet trucks that were pushed to the service interval limits. Grease and oil is cheap.",,,,,
97,Truck Yoo  pain in the behind to work on but seem to be better than the j engines for durability,,Need help with my <M2> <BX> revv counter is not working speedo not showing got a j1939 data link,Sukses selaku cacac,i check on the monitor and the warning is engine error and i check the faults is injector #5 electrical fault..whats is the cause sir?,,,,,,,,,,@Chris Ingram yes the <M2>. I read a lot of people say get a 2015 or newer for some reason. May be the after treatment was improved?,,,,,
98,Observer on-site The <M2> is a good engine. The common rail ones I’ve been hearing a lot of good thing about them. I’m planning to buy a couple to test them out.,,Can you do videos on the Mack mp8 engines?,Suwon kang 😁😁,"If I need to replace the injector harness on a d12 motor , do I need to take any of that stuff like rocker arms and jakes",,,,,,,,,,"TheOneFromFuture Assuming you’re talking about <M2>’s and not a 16 or an ISX. 14-15 depends on early/late 14 and early/late 15. If memory serves, there was a generation change from 13H to 13J. But the changes were small and for the most, the parts are interchangeable.",,,,,
99,Got a 2020 <BX> with a 2020 <M2>. And my engine makes this one look like out dated crap. I can tells it&#39;s out dated motor too.,,It&#39;s the same engine,"Semangat terus bg, salam kenal",Haven&#39;t done it on a d12 but I don&#39;t think you would have to remove any of that,,,,,,,,,,Am looking to get a 2015 VNL...was there an engine difference between 2014 and 2015 VNLs?,,,,,
100,@Fatfox I agree with you that 💯.  I have experienced ever motor expect the mp8 and the <M2> by far is my favorite at this time.,,Perhaps one should try to find a <BX> VNL with a Cummings?,"Injektor,,  lokasimana itu bosku",How do you diagnose a bad injector is there any tools or procedures for diagnosing?,,,,,,,,,,Next time. Don’t overfill oil.<br />Whether that done the damage we don’t know.<br /><br />Learn how to do the work yourself.  That would bring the bill down to about 7k,,,,,
101,@Jonathon Copeland yes correct maintenance does help them last longer. So many times we run into this problem just to find out it’s due to low maintenance. I work for a Mack/<BX> dealership. Not much to tell people I’m a certified master but I’m a engine guy here. I touch the engines everyday. We do have parts that fail that are designed this way and they are not <BX> or Mack brands. Its just faulty parts that end up failing again and customers blame it on the truck brand. It does take Mack and <BX> a while to notice the problem and end up changing the parts with update version to stop the cause of the same problem but this is after hundreds of fails from a lot of trucks,,Best truck on earth I have one it never let me down I love it,Maksudnya gimana bang .,Cardinal Truck Service  sir if you read my comment please like and answer then i ll see earlier   I wanna go to your location to check my truck if need to fix there  is there your shop name or contact?,,,,,,,,,,The oil level was OverFull because coolant was contaminating the oil.  Pay attention..  😊,,,,,
102,@Super Fly better mpg torque is better and power.,,What is this code telling me SA 0 SPN 5397 FMI 31,"Ku kasih komolit bang yah , jgn lupakan",Not sure without seeing the truck but could be a injector leaking into cylinder or maybe injector cups,,,,,,,,,,The specialty tools to do everything would cost you a couple thousand,,,,,
103,@Fatfox tell you what I&#39;ll let you know when I have problems. Most of the problems I see on the <M2> are poor maintenance issues. You do what the maintenance guide tells you and you can get million miles on a motor. Alot people don&#39;t know this one simple maintenance have to do on every commercial motor. Need do over head adjustment ever 250k miles.  Simple but forgotten thing.  They don&#39;t do it then have problems later on and blame it on the type of motor they have. It&#39;s that simple good maintenance on motor last longer.,,What is overhead service and how much is cost ?,"mantap bang,semoga sukses,untuk firing order valve exhaust gimana ya cara mengetahuinya,apa sdh ada juga di marking yg tadi?",My truck idles very rough and it cracks long before starting are those also related to a bad injector?,,,,,,,,,,"True, The Rebuild kit for <M2> is $3500.",,,,,
104,2018 they went to common rail and that’s what you got. I can tell you the problems you are gonna have. Turbo compound is out already and they have their own problems. Supposedly they get better mpg,,"Another thing you may want to mention is the 2 I believe they&#39;re called the DEF coolant lines, those plastic L shape peices that the lines connect to, I had to have mine changed, because they broke and when they break you loose all of your coolant fast, I&#39;m not sure if you&#39;ve mentioned this before on your channel, I just thought I&#39;d throw it in, the service guy that come out and fixed mine said he&#39;s fixed several on these <BX>s, thanks for the helpful information you give out, keep doing whatcha doing",Sami-sami 👍,"If it has electrical problem you will get code, it could be leaking fuel into oil so you need visual exam, it could cause engine to misfire underload which may or may not give a code",,,,,,,,,,"Cummins  trying to charge  me 38,000",,,,,
105,Damn good video!,,"Sherm, that’s a great item to mention as well.  Thanks for sharing",siap matur thank&#39;u,How many hours does this job take?,,,,,,,,,,"My truck was almost paid off and my engine went out $45,000 I feel your pain I replaced it with a refurbished engine from <BX> my old truck had over 1,000,000 miles and it was running great I just wanted a brand new truck had to refinance the truck to pay for the motor",,,,,
106,"Thanks, Omar!",,I&#39;m super glad I found your video I&#39;m down the street at Schneider and feel alot better to have a show that I can trust to take care of my <BX> 780 ill call you guys next week for a PM Thanksssss,"Ada bang, untuk lebih jelasnya samean lihat aja videonya. Yang mana marking untuk intake dan mana marking untuk exhaust.<br />Semoga bermanfaat.",10h,,,,,,,,,,Piece of junk.,,,,,
107,Asking if you can make some comparison with the MP8 vs <M2>,,"Juan, thanks for watching.  Yes, Schneider terminal right down the highway.",Info yang sangat bermanfaat👍👍,Hello where is you Shop bro I need address and your name to come over,,,,,,,,,,what you paid and warranty. nothing to worry about keep on getting it brother,,,,,
108,Same engine. What I have seen is just the oil pan sump. Part numbers usually cross over on these two if same year,,"I drive our backup 2012 with 980k, the TC spins right up to 1.9/2k, it sings smoothly gives plenty of power.<br /><br />My VNL <M2> TC only spins to about 1,5k, it as 1,188,...k,",berapa harga injector baru ye bos ?,"6038s valley pike mount Crawford, va. Email me Cardinaltrucksvs@<a href=""http://gmail.com/"">gmail.com</a> for appointment<br /><br /><br /> <a href=""http://cardinaltruckservice.com/"">http://Cardinaltruckservice.com</a>",,,,,,,,,,"I have a 2007 with a d12 it has 1.2 million miles I&#39;ve had it since 600,000 changed oil every 10,000 miles it runs like a champ no smoke no oil added between changes. But I know its coming one day",,,,,
109,"@that diesel tech hahahahahaha TRUE, just the PAINT. RED AND GREEN LOL",,Hi! I have some issue with my truck maybe you have ideas or advice where to look? I have <BX> 2013 with <BX> <M2> engine and I-shift transmission! When I am driving on cruise control or pedal doesn&#39;t mater  I am loosing randomly  acceleration for 10-15 seconds and after like nothing happened truck accelerate again! Also during that time Engine brake doesn&#39;t work! There is no any engine light code! Engine wiring was replaced! Any ideas about that issue?,"Wah kurang tau saya bos, saya gak ikut jualan. 😁😁",👍,,,,,,,,,,Damn you hit the jackpot,,,,,
110,john live different paint color,,You probably have a bad turbocharger,Ilmu yang sangat bermanfaat ini. Cara stel klep truk <BX>,Good,,,,,,,,,,I love my pre emissions 12.7 DD Series 60! I don’t care if it does seep oil... there’s no modern emissions engines that come close. Screw <BX>.,,,,,
111,Wow&#39;s you guys are awesome! Were are you located?,,ECM??,Like you,I work on a fleet of <M2>&#39;&#39;s the injector cup situation is a joke,,,,,,,,,,12.7 Detroit serie 60 is very good man,,,,,
112,Where in Chicago boss? You guys know what you doing!,,I have <BX> ishift vnl 780 2018 have issue my truck all gauges go up and down all warnings come on truck no take acceleration lose power after we park and turn off ingination but truck engine still running even truck ingination off after 10 seconds truck shut of byself  and this problem shows all codes over 40 or more do some time problems but after go byself automatically can you tell me what can be issue???,Mantap cips...iki sek muter ngisor agus tokeng ketok e..,Is it a very common problem for the cups or both injectors and cups?,,,,,,,,,,I got a Series 60 in my <BX> and I love it. But your right about the seeping oil part 😂,,,,,
113,"Thank you Fritz, We are in Chicago. Thank you for watching.",,I’m getting a SCR check light every other day what causes that,Mehdi sing muter iku.. 🤣🤣,you forgot to mention that you need to  repair the exhust plungers if thay back out,,,,,,,,,,Wayne Swicegood DedripDiesel,,,,,
114,,,i had same problem ..could be wireing beetween def pump and dpf !!!    they rub on the frame cause that scr acm code,"Pak...  Celah katup intake 0,20 mm itu standar pabrik,  apa sudah bapak kurangi...??",x,,,,,,,,,,Great advise. Did you pay cash or finance it?,,,,,
115,,,"Leroy, I would recommend having system checked out by a experienced shop",@Biggy Feri oke pak...  Terima kasih... 🙏🙏🙏,This channel is an absolute goldmine of information.  I got lucky when I found this channel!,,,,,,,,,,Finance,,,,,
116,,,"Bad DEF or diluted DEF let the DEF Tank empty and buy blue def and keep in truck then keep filling 2 weeks ,it cost more but hopefully solve the problem.","Standart pabrik pak.<br />Klo di buku panduan kan 0,20 +/ 0,05 mm.",What happens to any brush material and debris that falls onto the piston?,,,,,,,,,,For 30k u could of bought another <BX> with 500k miles,,,,,
117,,,Where is you shoo located,mas klep buang spring di tarik dulu ya  baru  klep di    stel begitu kah cara nya tks,"+Tucker The Trucker it&#39;s vacuumed out, plastic bristles are probably safer for use where tip of cup goes",,,,,,,,,,@Yamil Malave tirado how many miles  you drive it so far?,,,,,
118,,,116 S Interstate 45 service rd. <br />Hutchins TX 75141,"Iya mas begitu , agar oli yang terjebak di dalam situ bisa keluar. Dan hasil penyetelan klep bisa maksimal",Thanks for this video,,,,,,,,,,@Yamil Malave tirado wow that’s a great deal I’m in the market for a truck can you send info,,,,,
119,,,I’m having steam coming from the truck. Any ideas why?,Hadir nyimak bosqu,Serviço de qualidade 👏👏,,,,,,,,,,My 2014 <BX> cost under 20k with 396xxx miles from Penske,,,,,
120,,,Steam coming from where?,جيد,@Ninder Khella qual seu país?,,,,,,,,,,"These guys always get hosed, buying trucks, hosed, repairs, hosed. You do better taking your $20k to an auction and buying a truck so you can see what it looks like before some douchebag used truck dealer covers up all the sins of it&#39;s past. Hey, but what do I know, I&#39;ve only owned trucks for 40 years, and have my own shop/terminal. But hey, you guys keep listening to the salesdouches who talk like preachers and have hands like a woman. You all deserve what you get",,,,,
121,,,I&#39;m having and issue with getting the truck to start. I replaced the purge valve and the cracket case breather gasket. The truck was starting fine before that. But now it wont start. What could it be?,شكرا لك,@Ninder Khella? has,,,,,,,,,,Alexey Slobozhanin  6000-7000  works plus used engine lool,,,,,
