Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
155,,,,,,,,,,,,,"I drive a 2018 VNL and I shift automatic and when I accelerate It shifts hard. and the white I light comes on. When I accelerate I have it to the floor. But I am hauling over 96,000 pounds of sugar beets and has 12 gears.",,,,29L/100km<br />Miniminibedroom<br />And problems with the bateries<br />No more <BX><br />Thank You<br />Today Scania 😊,,,
156,,,,,,,,,,,,,Probably need a main box. Check and see if you hear grinding noise in gear 1 or reverse.,,,,VW for ever 😂,,,
157,,,,,,,,,,,,,"Amtrak, it would be best to see what code is being triggered.",,,,"The dash and wheel are getting more and more car/van like, them lights are amazing. All vehicle should have the safety camera adaptive lights. <br /><br />I know north American trucks with the long hoods have cavernous sleepers, but euro sleepers are getting better. I&#39;d be as snug as a bug in a rug! <br /><br />I&#39;d love to drive OTR. . Local, not a million ££ a mile could tempt me.",,,
158,,,,,,,,,,,,,"Need help<br />So I got my 2016 <BX> fixed at this shop in Philadelphia. I was told I had to clean my DPF, I had to replace the doser (otherwise the truck wouldn’t do a regen), and they also said I had to replace one of the injectors. Not sure which one. And also 2 knock sensors. After all of this, the truck seemed to run okay for few days but then I noticed something odd about the transmission. I never had any issues with my transmission before. The problem is becoming more and more obvious. When cruising on a straight road, it automatically downshifts to lower gear for few seconds, making the engine scream. When pressing the gas, you can feel a bit of a vibration (never had this issue before) and also, when backing up a trailer, it starts reversing with R1 which makes the truck jerk and shake crazy so I have to manually upshift the gear to r2. I called the shop and they can’t give me any tip other than calling me back to the shop. Can you guys help me out figuring out what might be the issue? Thank you",,,,"Ещё ребенком мечтал стать дальнобойщиком. Видимо, так я себе это представлял))) но отец (всю жизнь шофер) отговаривал! Не могу перенести это видео в реалии постсоветского пространства.",,,
159,,,,,,,,,,,,,"A, if the transmission is not throwing any codes than we would have to run self test on transmission to find root cause.  Thanks for watching be sure to subscribe",,,,Çok pahali,,,
160,,,,,,,,,,,,,Basically everything on <BX>,,,,It got mirrors why,,,
161,,,,,,,,,,,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,It’s nice but the real bedroom comes in the VNL 860 Globetrotter sold in the US not the FH,,,
162,,,,,,,,,,,,,"I have just replaced a head,but now low power,could I be i tooth off on timing gear,if it was will it be like turbo not doing right? It was hard to tell the mark on the crank in the hole if it is one tooth off before I get a turbo. thanks",,,,"Its NOT a Uptown Southern Peterbuilt thats for sure! They dont understand Americanized do they!!! Stretch it, Chrome it, Caterpillar it and maybe then! Its way to practical and smart........Americans want STYLE and lots of it!!!",,,
163,,,,,,,,,,,,,Found that it was off time and turbo was in bad shape will start up later this week,,,,ارجوان تهدي شركة VaIVo واحده اناء احب Valvo,,,
164,,,,,,,,,,,,,<M2> <BX>?   Have you tried a compression test ?,,,,Cadê os BR?,,,
165,,,,,,,,,,,,,@TAT Express Inc. head had valve  damage and cause crack liner .It was hard to find exact flywheel tdc cam was not perfectly in center of the tdc mark but I thought 1 tooth might push it the other way off. I think if not perfectly aligned it will code 21 and possible affect turbo boost when going down the road .sounds good in shop but active engine position data erratic. Code not sure if it had that code before New sensor no change.,,,,"<BX>/all manufactures, need to bring back cabovers in the US",,,
166,,,,,,,,,,,,,"If issues happened after repair, then the problem could be with the repair. Why was head replaced?",,,,"I don&#39;t care what you say. It&#39;s a cab over. There&#39;s a reason why that design died along time ago. I own a 2015 <BX> &amp; I like it but I&#39;ll never buy a cab over &amp; I&#39;ve been in the oilfield for 15yrs, I&#39;m an HSE Specialist, I can operate a significant amount of equipment and I&#39;ve met no one that likes nor wants a cab over. Why would a company trying to break out new technology choose the least desirable body design to do it in? Your marketing team should be fired. Yea you&#39;ll sell some but you&#39;ll understand what I&#39;m talking about fairly quickly after your production roll out compared to previous sales of other similar models. Good luck.",,,
167,,,,,,,,,,,,,this video about nothing...,,,,Finally - The Future of Irrelevance has arrived. Good bye...,,,
168,,,,,,,,,,,,,Thanks for your feedback be sure to subscribe,,,,Камаз 5490 лучше))),,,
169,,,,,,,,,,,,,"this video about nothing, not goooood",,,,"Zero US sales.  American drivers simply won&#39;t drive a cab over , especially a single axle phone booth.  European roads were laid out by ox carts. American roads have lots of room.",,,
170,,,,,,,,,,,,,Thanks for your feedback be sure to subscribe,,,,Is a plaid shirt and a hat just a universal stereotype for a trucker or what?😂,,,
171,,,,,,,,,,,,,I have the mp8 mack same engine same problems I got the upgraded cups of course u need new injectors deleted all the cleanings shit swapped the turbo and water pump now truck runs strong as hell,,,,Americans in comments be like &quot;but but.. vnl 860 is better&quot;<br /><br /><br />okay dude. whatever floats your boat.,,,
172,,,,,,,,,,,,,Thanks for sharing your experience.  Be sure to hit the sub button.,,,,yavuz sultan selim köprüsünden geçerken <BX> daha bi güzelsin,,,
173,,,,,,,,,,,,,"Covered all the normal issues we see on our fleet! However we’ve got a new one that’s stumping us. Been having a lot of 17-19 VNR’s with the <M2> coming in with fuel system faults and when following the troubleshooting in <BX> tech tool it leads us to the #2 pumping injector. Test comes up and shows the #2 data “not reliable” but #4 and #6 pumping injectors all test fine. So we’ve been replacing the #2 injector and cup, high pressure relief valve, rail pressure sensor, and running the overhead on them. And the last few that’s came through have came back with the same fault, and the test comes back saying the same thing, #2 data not reliable. Any idea??",,,,Very nice Truck and video!,,,
174,,,,,,,,,,,,,"BmxDirt, Check the continuity of the circuit with ECM unplugged.",,,,"30L\100 km??????  Scheisse, wie es damals war!!!",,,
175,,,,,,,,,,,,,"I thought the same thing, however it’s giving a mechanical system fault, not electrical system. The fault code it’s giving is-P025700: Injection pump fuel metering control “B” Range/Performance (cam/rotor/injector). As I stated, the injector, cup, and rocker adjuster were all installed new, the overhead was set to <BX>’s specs, all torque specs to <BX>’s spec, new injector trim code was programmed to ecm, and we also replaced the fuel rail relief valve and rail pressure sensor on the last one. It’s still coming up with the same issue, comes back from a run showing a CEL, with the fault listed above and shows the fault I listed above. This makes the 6th truck we’ve had in our fleet with this issue, all with less than 500k miles on the engine. Surely they aren’t all electrical issues but I may be wrong.",,,,"<BX>, they’re boxy, but they’re good.",,,
176,,,,,,,,,,,,,"BmxDrirt, what is the fault code?",,,,A refrigerator box has always been known to be very aerodynamic.,,,
177,,,,,,,,,,,,,Injector connector? Maybe?,,,,@Kamil Karwat prejudice shitbag.,,,
178,,,,,,,,,,,,,"I’m not a mechanic at all, but it sounds like injector might be loosing connection or power.",,,,"What a stupid comment. Let me guess, you’re a conventional cab type of yankee? Europe has smaller roads therefore requires more agile rigs. Funny thing is, all that new tech will soon be integrated into USA trucks too. But you can go ahead and keep driving a stretch frame Pete with technology from the 1970s😹",,,
179,,,,,,,,,,,,,Good message thank you sir,,,,<b>improved aerodynamics fridge</b>,,,
180,,,,,,,,,,,,,Thank you for subscribing,,,,Cause Sweden.,,,
181,,,,,,,,,,,,,My cruise goes off on its own sometimes. Do you know why?,,,,"All that fancy tech rubbish is just a problem waiting to happen, and <BX> why can a Cummins 550 at 57t gross out pull your 700 at 48t gross? Let’s not talk about leg room, seems you need to be a dwarf to drive a <BX>.",,,
182,,,,,,,,,,,,,@TAT Express Inc. thank you sir,,,,"<a href=""https://www.youtube.com/watch?v=pQi3jtNZaIk&amp;t=2m37s"">2:37</a> Jönköping ju!!",,,
183,,,,,,,,,,,,,"Would need to hook up PC, could be ABS or a switch",,,,Road monster <BX>,,,
184,,,,,,,,,,,,,"on mine, the idle gear that turns the power steer/fuel pump, went bad, ate up all the gearing back there! crankcase vent motor seal. and the exhaust thin round gaskets after the turbo. just leaked fluid/smoke during regen.",,,,So... where&#39;s the bedroom?,,,
185,,,,,,,,,,,,,"Arthur, thanks for sharing.  Year bull gear is something I did not mention in video that we see often.",,,,Probably it&#39;s analogical as it&#39;s very comfortable.,,,
186,,,,,,,,,,,,,Bro tell me please how often should I change my crankcase filter (breather) ???,,,,"@Count Klimov its not so bad,,, drive &gt; sleep 9 hours &gt; drive again.... but yes i understand your viewpoint, but we have length restrictions as america once had (16,5 meters or 18,75 meters for a combi)  so it has to be small since full size trailers are 13,6 meters (40ft)",,,
187,,,,,,,,,,,,,Crank case filter usually replaced every 300-400k miles  depending if leaking oil or not,,,,this is LOVE,,,
188,,,,,,,,,,,,,"This is a junk truck <BX>, cascadia all piece crap money for the shop no for the owner operator. I love my Detroit 60,C-15, N-14, ISX UNTIL 2008",,,,"Hahah wrong video... 😂I drve <BX>,but bedroom is to small. I drive xxl...if you wanna bedroom you need to watch Daf or Man... 🙂",,,
189,,,,,,,,,,,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,I spending morethan 1 year on this truck in europe,,,
190,,,,,,,,,,,,,"<BX> <M2> 2008model loosing power and sometimes finishes disiel in the filters, what could be my problem",,,,“...ride any road...” really?!😂,,,
191,,,,,,,,,,,,,Air in fuel test,,,,"Anyone had a look in a new. Xf daf lately ,looks classy,3airbags on the driver&#39;s seat,",,,
192,,,,,,,,,,,,,Hi nice video <br />I&#39;ve got a question my water separator filter is dry and I got long crank start (no check engine)<BX> <M2> 2012<br />What I need to check fitst??,,,,sesok arep tuku sepuluh,,,
193,,,,,,,,,,,,,i would do air in fuel test,,,,"This one is broken, the steering wheel is on the wrong side",,,
194,,,,,,,,,,,,,<BX>’s aren’t trucks you keep after warranty!,,,,Dear <BX> sit in a New scania S500 and you will realize what is a space and comfort for a long haul driving -) I do not say FH is bad but you are behind,,,
195,,,,,,,,,,,,,Thanks for your input.  Be sure to subscribe,,,,fanboy..,,,
196,,,,,,,,,,,,,Excellent. Thanks again...and that song is now on my Playlist.,,,,"we know that batteries die quickly,but a combination of ultra caps and battery and alternater makes for a good battery life and can be recharged in 2 sec due to 170 v ultra caps.see skelstart",,,
197,,,,,,,,,,,,,Rock on! Thank you for watching. Be sure to subscribe and ring the notification bell so you don&#39;t miss future videos👍😀,,,,"We love the FH here in Brazil, a pity that this quality does not reach here, <BX> brings the basic, simple and expensive. All style, technology and finishes are far away. But yes, FH is a great truck.",,,
198,,,,,,,,,,,,,I have a 09 <BX> with the <M2> i started the truck it run for about a minute and then died like you shut the key off and won&#39;t start back up or even turn over what could have happened,,,,Mate I&#39;m thinking about buying second hand fh any issues?,,,
199,,,,,,,,,,,,,Check electrical system,,,,"Bruno Leonardo they are only good for a couple years Bruno, here in Australia the cheapest second hand trucks are <BX>’s, the power they claim is overstated and the electronics always having problems",,,
200,,,,,,,,,,,,,I&#39;m looking to buy a 2014 <BX> with <br /><M2>&#39;13 425/1750. Is this a reliable truck ?,,,,Meu sonho de consumo!,,,
201,,,,,,,,,,,,,I always recommend getting maintenance history and having truck looked at by an outside shop,,,,"Ok, but where&#39;s that mini bedroom you promised ?",,,
202,,,,,,,,,,,,,2014 <BX> I primed it but won&#39;t start  it try but won&#39;t bust off,,,,@kobdobla 😄😄,,,
203,,,,,,,,,,,,,Be sure that  there is fuel in the filters.  Was the truck sitting or recently serviced?,,,,"It’s there, it’s just that mini you can’t notice it",,,
204,,,,,,,,,,,,,Have a problem with burning oil?,,,,"Tanto progresso, tanta tecnologia e ainda não acertaram no conforto do banco do motorista, que é uma merda.🤦",,,
205,,,,,,,,,,,,,"Dave, excessive oil consumption could me multiple items.  I would recommend getting looked at right away.  Excessive oil consumption can lead to excessive soot build it and can cause major damage.  Thanks for watching and be sure to subscribe.",,,,Very nice..,,,
206,,,,,,,,,,,,,"what u r locatoin ???   let me know at snmtruckingllc@<a href=""http://gmail.com/"">gmail.com</a> thanks",,,,"Fucking amazing, welcome from Kazakhstan",,,
207,,,,,,,,,,,,,116 S Interstate 45 service rd. Hutchins TX 75141,,,,It&#39;s the same FH with a redesign.,,,
208,,,,,,,,,,,,,Excellent explanation I have  d 13 875000 recently change head cpus injectors  coolant pressure  push out from over flow cap  plse reply,,,,Será que vcs conseguiram fazer um farol inteligente mesmo? Porque o farol dos últimos fh São uma vergonha...,,,
209,,,,,,,,,,,,,TAT Express Inc. thanks 🙏,,,,I love <BX> 😃,,,
210,,,,,,,,,,,,,"I would test to see if it’s combustion gases.  If it’s not, cancel out air compressor",,,,I bet LED lights will be optional non standart?,,,
211,,,,,,,,,,,,,My truck is shaking when is going to up on the hill what do you think the problem,,,,"Everything is optional on a <BX> ,<BX> never cared for drivers.fhit",,,
212,,,,,,,,,,,,,Are there any check engine lights?  Could be boost leak or fuel related.,,,,Such a beautiful state of the art truck <BX> FH <BX> for life,,,
213,,,,,,,,,,,,,My <M2> is producing a lot of heat inside my cab. My floor gets really hot. What are some of the issues that  will cause this problem?,,,,"You guys are just amazing, love it, 😍❤️ always my favourite truck, congrats for this great success.",,,
214,,,,,,,,,,,,,Could be heat shield. Thanks for watching. Be sure to hit the sub button,,,,Love it 😍😍😍😍😍😍😍😍😍,,,
215,,,,,,,,,,,,,We have code p24f6 on 2017 <BX> 780,,,,I hope i can drive this truck soon.... in Euro Truck Simulator 2 ! :),,,
216,,,,,,,,,,,,,"Manuel, that looks like an ATS fault for the doser block.  I would have the truck checked out by an experienced tech before condemning any parts. Thanks for watching and be sure to subscribe.",,,,I hope I would drive it in real life. I am wanting to become a trucker inchaAllah.,,,
217,,,,,,,,,,,,,<BX> has been making these engines the same way for a long time knowing all the problems they have and not fixing them,,,,It will not be added.. they haven&#39;t even removed the looking glass from Mercedes new actor,,,
218,,,,,,,,,,,,,@TAT Express Inc. what&#39;s PTO usage?,,,,@ArmageddonRacing 1000 km - wooot...<br /><br />As max speed is 90 km/t. And max 10 hours drive time.. in theory its 900 km. In real world more like 700 - 850 km,,,
219,,,,,,,,,,,,,"CMF, we do injector cups all the time.  Yes you are correct, special tools are needed. Thanks for watching",,,,Me too I can&#39;t wait,,,
220,,,,,,,,,,,,,Think i read <BX> fix the injector fuel seal issue by adding a &quot;cup&quot; that need an special tool to remove and install.,,,,Same,,,
221,,,,,,,,,,,,,Tat take to <BX> and replace all injectors and some items for after treatment. I love you video thanks for the great work,,,,Wonderful ♡ love this ♡,,,
222,,,,,,,,,,,,,Your right! Been living with these common problems for 1060000 miles! It’s all been done at least 3-4 times!,,,,@The Little Mobile Phone Clinic @gagy_thetruckers_diary,,,
223,,,,,,,,,,,,,Why does anybody use these engines?,,,,Insta ?,,,
224,,,,,,,,,,,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,Showwwwwwwwww amo de paixão 😍,,,
225,,,,,,,,,,,,,"I have <M2> and I had the egr system replaced the cooler,tub,valve,temp sensor and the dpf doser that got replaced and I&#39;m in 2020 760 all these have been replaced at 70 to 80 thousand miles so what else would go bad and the company I&#39;m with I have to idle which I don&#39;t like to do so should I buy myself a Apu to stop idling",,,,Why does it still have mirrors?🤔,,,
226,,,,,,,,,,,,,@TAT Express Inc. what&#39;s wrong with idling?,,,,I hate trucks without mirrors 😊,,,
227,,,,,,,,,,,,,I understand that the company I&#39;m with doesn&#39;t have Apu&#39;s on these trucks so they want drivers to idle in the summer,,,,Nice,,,
228,,,,,,,,,,,,,Idling is not recommended.,,,,"Krásné video... Nicméně si myslím, že před 10 - 15 lety byli kamiony lepší ;-)",,,
229,,,,,,,,,,,,,Maintenance required ecu,,,,"To asi jo, ale tohle je peckaaa♡",,,
230,,,,,,,,,,,,,I would have unit looked at by an experienced tech.  Be sure to subscribe.,,,,<BX> !!! KING OFF THE ROAD !!!👑👑👑,,,
231,,,,,,,,,,,,,I also see a lot of the lower DPF housings cracked at the welds by the DEF doser and also oil pushing through the oil sensors or injector harness and pushing through engine harness.,,,,plz lunch this truck in pakistan the japanee truck is bulshit,,,
232,,,,,,,,,,,,,"Dean, thanks for your input. Be sure to subscribe to support the channel",,,,"Mmmm nicer than the 90&#39;s FH 12 6X4 Tractor unit I used to drive, although back then it was the dogs bollox.",,,
233,,,,,,,,,,,,,I’m loosing coolant on a 2015 <M2> engine with 570000 miles. Changed injectors and cups at dealer. Still loosing coolant. What do you think is the issue,,,,&#39;<br />oh no...<br />stop watch at 012...<br />not like this truck...<br />not good design and not safety,,,
234,,,,,,,,,,,,,"777, i would definitely do a coolant pressure test to find source",,,,I dont like the infotainment screen to be there and I dont know why they dont move the gearshifter to the dashboard in form of buttons like in some older FM models,,,
235,,,,,,,,,,,,,I am having the same issue with 2016 <M2><br />Any recommendations/suggestions what might be the issue?,,,,Wanderfull... 👍,,,
236,,,,,,,,,,,,,What’s the sign of def filter? Thanks,,,,<BX> THE BEST OF THE BEST,,,
237,,,,,,,,,,,,,"@TAT Express Inc.<br />What should be done at every 150k miles with DEF system? <br />My 2016 <BX> has 660k miles, I have never done anything about DEF system. We are running team, light loads, usually 63, 64 mph.",,,,"<a href=""https://www.youtube.com/watch?v=pQi3jtNZaIk&amp;t=2m44s"">2:44</a> ...the <BX> Girls Are So Beautifuls...!!! 😘😘😉",,,
238,,,,,,,,,,,,,"Adraham, DEF system should be serviced every  150k miles",,,,Ficou show♥️,,,
239,,,,,,,,,,,,,Of all the new engines out I prefer the <M2> and the mp8 which is the same. You hit the nail on the head with this video. I have a truck repair shop in Texas as well and as far as internal faults the cups are defently the weakest link. I would also mention if you hear your power steering pump making a noise don&#39;t ignore it. CHANGE IT! It&#39;s a tandem pump meaning its also connected to the fuel as one unit. I&#39;ve seen the pump lock up and sheer of the gears on the gear train. Then its pull the engine time.😳,,,,"This is nicer than a car, if it could fit in my garage i would take one",,,
240,,,,,,,,,,,,,Well said!,,,,New head lamp👍👍,,,
241,,,,,,,,,,,,,"In other words, never buy the <M2> engine!!! Buy D12 and forget about all problems. If you make too many miles rebuilt the engine and keep rolling. If you need a moneymaker then get <BX> D12. If you need a truck sitting in the workshop get <BX> with <M2> engine!",,,,What u mean new? Its the same. With more body metal in it lol,,,
242,,,,,,,,,,,,,Thanks for sharing,,,,"Any road?  Not US 75 between Dallas and Big Cabin, OK!  That road will dissolve kidney stones let alone tear a truck apart.",,,
243,,,,,,,,,,,,,Great video brother greetings from the United States Virgin islands St.thomas in the carribbean Us territory I am a journeyman heavy equipment mechanic I have nine years of heavy duty truck and equipment experience I was wondering if you are hiring in Texas I am willing to relocate can you give me the web address for your company thanks for the great video God bless you and your family,,,,LOL!!!! Yep!,,,
244,,,,,,,,,,,,,"Isaac, we definitely are looking for experienced technicians.   Send your resume to info@<a href=""http://tatexpressinc.com/"">tatexpressinc.com</a>",,,,My next car,,,
245,,,,,,,,,,,,,where are you located,,,,👍👍👍😎,,,
246,,,,,,,,,,,,,"Gabriel ban, near Dallas Tx.   116 S Interstate 45 Service Rd. Hutchins, TX 75141",,,,Looks good 👍,,,
247,,,,,,,,,,,,,The <BX> brand in itself is a common issue,,,,Лично я поработал на такой машине супер......,,,
248,,,,,,,,,,,,,Repairs are usually high in cost. So catching issues early is a good practice.,,,,Bedroom for pockemon.,,,
249,,,,,,,,,,,,,"@TAT Express Inc. im glad i don&#39;t idle mine much at all, and in pretty happy so far, but these <BX>s scare me",,,,Reasons to stay away: <br />1- it&#39;s a <BX><br />2- it&#39;s a cab over<br />3-its a <BX>...,,,
250,,,,,,,,,,,,,"BigTymin, high idle time and lack of maintenance is common cause.",,,,"marceloevera2009 too right, but I would add, “any European truck”",,,
251,,,,,,,,,,,,,"Hi, great video. I have a 2010 <BX> with a <M2>. I was driving down the road and my coolant alarm went off. Pulled over and found a mix of coolant and diesel in my coolant tank. Took to the shop and they tell me that it was the injector cups that failed. I had them replace them with a “New &amp; Improved” version. Cups and injectors. The mechanic called with another issue, he found coolant in my fuel tanks. Is that normal thing when the cups fail? Thank you in advance",,,,@James Harris ok....still a <BX>....,,,
252,,,,,,,,,,,,,Replace all 6 injectors I had same issue last week I replaced 6 injectors that cost me 5000 $ .<br />Good luck buddy.,,,,"marceloevera2009 this is a truck sold for European market, cab-overs are the only choice on European roads.",,,
253,,,,,,,,,,,,,"El Che, cross contamination can occur when there is injector cup failure.  There is no fuel cooler so the injector cups are the only area where coolant and fuel can mix.",,,,"why no designer thinks about us drivers.  where a place for the driver, why not improve driver comfort.  I am disappointed with the new model.  you lost to Mercedes, Daf, Man or Scania 👎",,,
254,,,,,,,,,,,,,"Thinking about getting a <BX>, 2016 498k miles <M2> eco engine $34k wondering if I should and if so what should I be concerned with first?",,,,This is for EU roads..,,,
255,,,,,,,,,,,,,"Vernon, I always recommend getting maintenance history and having truck checked out by an outside shop.  Thanks for watching and be sure to sub.",,,,Incrível excelente caminhão amei,,,
256,,,,,,,,,,,,,Is running rough and burning diesel real bad,,,,Su fucking anoying to have the gear selector down there,,,
257,,,,,,,,,,,,,"Wayne, is your engine a <M2>?  Are you getting check engine light?",,,,Even this is more luxurious then my car and house,,,
258,,,,,,,,,,,,,So Bull Gears ⚙️ are very rare? <br />Better to check them while doing clutch..,,,,Scania will always be nr 1.,,,
259,,,,,,,,,,,,,You can access bull gear to check for excess play with the air brake compressor removed.  The bull gear is covered by the rear gear cover and would have to be removed to access the bull gear.,,,,Половина что в этом пластмассавом чуде на европейских дорогах а тем более в городах лишнее мы все равно стоим в пробках средняя скорость за смену 45 км ч.,,,
260,,,,,,,,,,,,,How much estimated life of a def pump?,,,,Где ты работаешь?,,,
261,,,,,,,,,,,,,"Guriver, there is no set life span on def pumps.  Following recommended maintenance internals will ensure proper pump operation.  If you are suspecting an issue with def pump be sure to have it trouble shot by a experienced technician.  Thank you for watching and make sure to hit that sub button.",,,,the euro truck sim version of this truck will be crazy!!!!!!!,,,
262,,,,,,,,,,,,,Hey Sir. I’m trying to buy a Truck but I got two offers one for a 2016 <BX> VNL 790 and another one from a 2016 Kenworth T680 . Which one would you recommend me to buy? The one that have less mechanical issues thanks.,,,,But last <BX> FH released FH 12 which means there aren&#39;t update every year this truck and in ETS2 there&#39;s no need for this gadget most important is to truck drive,,,
263,,,,,,,,,,,,,TAT Express Inc. thank you so much sir.,,,,Indeed😃,,,
264,,,,,,,,,,,,,"Sure, we can plan that video closer to winter. Here is Trey&#39;s email address. I know he is really busy with his business but shoot him an email. trey.driver@<a href=""http://me.com/"">me.com</a>",,,,The driver Is drinking far too much coffee.,,,
265,,,,,,,,,,,,,TAT Express Inc. Yes please also make videos about how to protect your semis engine on winter time I do believe is very important to learn. Well now I know where to go to fix my semi. Can you give me His email I’m interested in make a Intro for my YouTube channel. Thanks a lot.,,,,😂,,,
266,,,,,,,,,,,,,Thanks for the support. I will work on getting more in depth content so you guys can learn more. Trey Driver is the producer of our videos.,,,,@GAGY - The Trucker&#39;s Diary that&#39;s a great way to get yourself to an early grave. Coffee is a pesticide not suitable for human consumption.,,,
267,,,,,,,,,,,,,TAT Express Inc. thank you a lot . I’m really learning a little bit from you. And another question who edits your videos and that intro?,,,,"@Jan Schlossar True excessive coffee can dehydrate but fruit juice is full of salt and sugar, energy drinks are even worse. When I saw a dietician they suggested cutting my coffee back but to totally avoid the other two and the data was scary. I have to see them bi annually and they have all given the same advice.",,,
268,,,,,,,,,,,,,can u help me to  why my <M2> below  black smoke  and      low power     i check turbo leak injectre   etc etc all things,,,,☕️ check his log; he’s been rolling for 36hours straight,,,
269,,,,,,,,,,,,,"Kamal, are you getting any check engine light?  Is there a chance you can bring the truck to the shop so that we can better assist you?",,,,Tanja Dworak Joe,,,
270,,,,,,,,,,,,,What causes a leak on the back of a <M2> engine? Right above the transmission? And how much it cost to repair?,,,,Haha Get The North American <BX> NEXT VNL,,,
271,,,,,,,,,,,,,"On my 14, it was leaking from the rear upper timing cover. I pulled the doghouse(6 bolts)from the cab floor/firewall for easy access, and changed the seal myself.",,,,"The VNL is built with the US market in mind so the old tech and low quality ain&#39;t suited for the rest of the world, just as almost all other US trucks and cars not all that surprisingly have close to no marketshare outside the US.",,,
272,,,,,,,,,,,,,The rear timing cover right in the bottom curve usually leaks on this engine. If it has an I shift it&#39;s easier to pull the transmission to get to it. The rear bolts of the valve cover bolt right into the top of it.,,,,Иншаллох 1тасин оламан буюртсаа,,,
273,,,,,,,,,,,,,"Ruslan, where are you from?  Can you pass by shop so we can get some eyes on it?",,,,Euro Truck Simulator 2 Baby . . .,,,
274,,,,,,,,,,,,,TAT Express Inc. I am pretty sure it’s gear cover. How much does that job cost?,,,,<BX> top. nao adianta a tecnológica está ampliando mercado futuros 😉,,,
275,,,,,,,,,,,,,"Ruslan, I would have to look at truck to be sure but it may be leaking from rear gear cover or valve cover.",,,,"EL SUEÑO DE TODO CAMIONERO, GRACIAS POR EXISTIR, DE LA TIERRA AL CIELO VELLISIMO NO TIENE RIVAL",,,
276,,,,,,,,,,,,,You should show the parts you talking about so we can know what we are looking to check like where the leak coming from <br />Thank you for sharing,,,,I think i like new <BX>. It seem&#39;s like its this time more for the driver not for the boss who only wants fast money.,,,
277,,,,,,,,,,,,,@TAT Express Inc.  i like your videos they so helpful for new mechanics like me <br />Can you make a video on a D-13 overhead <br />Thanks 😊,,,,"I love COE&#39;s from Europe! I wish we had them here in America. But the sleepers would need to be larger for OTR, especially on our 34 hour reset.",,,
278,,,,,,,,,,,,,"MJ, good idea we can cover parts location on <M2>.  Thanks for watching and make sure to hit that sub button.",,,,"@Wiikendz I did, thanks for the tip. Very nice trucks.",,,
279,,,,,,,,,,,,,I work for <BX> construction equipment dealer. I see alot of <M2>j engines in loaders and haul trucks and can honestly say we don&#39;t have many issues. Injectors and cups and aftertreatment faults mainly.  Good video.,,,,Look up Scania Longline and dream xD,,,
280,,,,,,,,,,,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,,,,Много лишней электроники!,,,
281,,,,,,,,,,,,,"Have.scr.evalation.code.and.derate.the.decomposion<br />Tube.is.leaking.andinlet.nox<br /><a href=""http://fault.is.on.an/"">Fault.is.on.an</a> off.also.faut.code.temp.def.on.off.replaced.hydtocarbon.module.and.3.codes.appeared.alol<br />Have.fmi.5.all<br />Solenoids.are.showing.low.voltage.open.ground",,,,Коля зайчик лучше уж тогда ЗИЛы или Мазы?,,,
282,,,,,,,,,,,,,Firebaugh California,,,,"<a href=""https://www.youtube.com/watch?v=pQi3jtNZaIk&amp;t=0m02s"">0:02</a> It looks like road in Croatia",,,
283,,,,,,,,,,,,,"Rocky, it is tough to make out your text but, it seems like your truck is derated.  Where are you located?  We would be more than happy to help.",,,,"Mini bedroom yes but not in this cab, Europe driver have less space than a dog in his kennel,",,,
284,,,,,,,,,,,,,Can you list prices for the work you are speaking in hours and parts?,,,,Euro trucks have wider cabs,,,
285,,,,,,,,,,,,,"@TAT Express Inc. all of them for a heads up. I bought this very truck and just wanted to have a heads up. I mean its too late now because I bought it,but would still like to know what I&#39;m in for lol. I never saw your response to my post back then.",,,,Believe it or not Biggest is not always/is not neccesarily the Best. We have a lot of restrictions regarding dimensions in Europe. And many US trucks and trailers would find some of our European roads (some of which are in Scandinavia) difficult to get down or pass other vehicles...like other lorries.,,,
286,,,,,,,,,,,,,"Thank you for your info,  transmission is what I would like to know  Auto shut i I mean Auto i shift",,,,europe drivers are half the size of the US one... They don&#39;t need a 2 meter wide bed to fit the belly...,,,
287,,,,,,,,,,,,,"Corey, what type of service are you interested in?",,,,"@Jan Schlossar what nonsense would that be Jan ,I&#39;ve spent my whole life living in them ,and I can tell u that that the fh4 cab is 1of the coldest cabs , why is enchanted insulation a option when you order a fh4,,it called cost cutting ,go and learn something before you tell me nonsense.",,,
288,,,,,,,,,,,,,Hi i have a 2013 <BX> 780 with <M2> engine.  I got spn 5443 fmi 13 code. I don&#39;t know what it exactly problem is please give me some advice thanks...,,,,@Jan Schlossar got to agree with you.,,,
289,,,,,,,,,,,,,"Degaa, that code is related to the hydrocarbon doser.  Troubleshooting is needed to determine cause of fault.",,,,Viking Power 👌,,,
290,,,,,,,,,,,,,Damn ...it seems like everything on this engine is bad ... pls is there any thing positive about this truck?,,,,Here in the us is called junk...,,,
